ReviewID	Word	Polarity
review_19	"	other
review_19	deep	other
review_19	-RRB-	other
review_19	for	other
review_19	the	other
review_19	dirt	other
review_19	.	other
review_19	The	negative
review_19	large	negative
review_19	front	negative
review_19	section	negative
review_19	collects	negative
review_19	the	negative
review_19	hair	negative
review_19	,	negative
review_19	crumbs	negative
review_19	and	negative
review_19	other	negative
review_19	larger	negative
review_19	things	negative
review_19	you	negative
review_19	pick	negative
review_19	up	negative
review_19	off	negative
review_19	the	negative
review_19	floor	negative
review_19	in	negative
review_19	your	negative
review_19	home	negative
review_19	,	negative
review_19	however	negative
review_19	dirt	negative
review_19	and	negative
review_19	fine	negative
review_19	particulate	negative
review_19	dust	negative
review_19	is	negative
review_19	what	negative
review_19	I	negative
review_19	collect	negative
review_19	in	negative
review_19	my	negative
review_19	vacuum	negative
review_19	,	negative
review_19	and	negative
review_19	Hoover	negative
review_19	only	negative
review_19	gives	negative
review_19	you	negative
review_19	that	negative
review_19	little	negative
review_19	compartment	negative
review_19	for	negative
review_19	the	negative
review_19	dirt	negative
review_19	so	negative
review_19	it	negative
review_19	gets	negative
review_19	caught	negative
review_19	in	negative
review_19	the	negative
review_19	vacuum	negative
review_19	behind	negative
review_19	the	negative
review_19	hepa	negative
review_19	filter	negative
review_19	.	negative
review_19	You	negative
review_19	spend	negative
review_19	more	negative
review_19	time	negative
review_19	cleaning	negative
review_19	out	negative
review_19	the	negative
review_19	vacuum	negative
review_19	than	negative
review_19	you	negative
review_19	do	negative
review_19	vacuuming	negative
review_19	your	negative
review_19	carpet	negative
review_19	.	negative
review_19	Today	negative
review_19	I	negative
review_19	had	negative
review_19	to	negative
review_19	pick	negative
review_19	up	negative
review_19	the	negative
review_19	vacuum	negative
review_19	and	negative
review_19	shake	negative
review_19	it	negative
review_19	over	negative
review_19	the	negative
review_19	trash	negative
review_19	can	negative
review_19	to	negative
review_19	get	negative
review_19	most	negative
review_19	of	negative
review_19	the	negative
review_19	dirt	negative
review_19	out	negative
review_19	from	negative
review_19	behind	negative
review_19	the	negative
review_19	hepa	negative
review_19	filter	negative
review_19	.	negative
review_19	Even	negative
review_19	my	negative
review_19	husband	negative
review_19	noticed	negative
review_19	that	negative
review_19	this	negative
review_19	vacuum	negative
review_19	takes	negative
review_19	too	negative
review_19	much	negative
review_19	time	negative
review_19	to	negative
review_19	empty	negative
review_19	and	negative
review_19	clean	negative
review_19	out	negative
review_19	.	negative
review_19	Yes	negative
review_19	lots	negative
review_19	of	negative
review_19	dirt	negative
review_19	falls	negative
review_19	onto	negative
review_19	the	negative
review_19	vacuum	negative
review_19	when	negative
review_19	you	negative
review_19	remove	negative
review_19	the	negative
review_19	dust	negative
review_19	cup	negative
review_19	and	negative
review_19	is	negative
review_19	messy	negative
review_19	to	negative
review_19	clean	negative
review_19	up	negative
review_19	.	negative
review_19	I	other
review_19	have	other
review_19	tried	other
review_19	Kenmore	other
review_19	,	other
review_19	Eureka	other
review_19	,	other
review_19	and	other
review_19	Fantom	other
review_19	in	other
review_19	the	other
review_19	past	other
review_19	.	other
review_19	I	negative
review_19	plan	negative
review_19	on	negative
review_19	returning	negative
review_19	the	negative
review_19	3rd	negative
review_19	vacuum	negative
review_19	once	negative
review_19	I	negative
review_19	get	negative
review_19	my	negative
review_19	Dyson	negative
review_19	I	negative
review_19	purchased	negative
review_19	from	negative
review_19	HSN	negative
review_8	B0002IG4U0	other
review_8	:	other
review_8	bought_it	other
review_8	,	other
review_8	_	other
review_8	tried_it	other
review_8	,	other
review_8	_	other
review_8	returned_it	other
review_8	:	other
review_8	bridget_m	other
review_8	.	other
review_8	_	other
review_8	musolino	other
review_8	110067	other
review_8	B0002IG4U0	other
review_8	Bissell	other
review_8	5200	other
review_8	Flip-It	other
review_8	Bare	other
review_8	Floor	other
review_8	Cleaner	other
review_8	:	other
review_8	Kitchen	other
review_8	&	other
review_8	Housewares	other
review_8	kitchen	other
review_8	&	other
review_8	housewares	other
review_8	kitchen	other
review_8	&	other
review_8	housewares	other
review_8	6	other
review_8	of	other
review_8	6	other
review_8	1.0	other
review_8	Bought	other
review_8	it	other
review_8	,	other
review_8	tried	other
review_8	it	other
review_8	,	other
review_8	returned	other
review_8	it	other
review_8	July	other
review_8	27	other
review_8	,	other
review_8	2006	other
review_8	Bridget	other
review_8	M	other
review_8	.	other
review_8	Musolino	other
review_8	One	positive
review_8	might	positive
review_8	imagine	positive
review_8	that	positive
review_8	the	positive
review_8	whole	positive
review_8	concept	positive
review_8	of	positive
review_8	vacuuming-flip-mopping	positive
review_8	is	positive
review_8	progressive	positive
review_8	in	positive
review_8	some	positive
review_8	way	positive
review_8	,	negative
review_8	but	negative
review_8	it	negative
review_8	really	negative
review_8	does	negative
review_8	not	negative
review_8	make	negative
review_8	the	negative
review_8	job	negative
review_8	of	negative
review_8	cleaning	negative
review_8	the	negative
review_8	floor	negative
review_8	easier	negative
review_8	.	negative
review_8	Especially	negative
review_8	when	negative
review_8	the	negative
review_8	product	negative
review_8	is	negative
review_8	heavy	negative
review_8	and	negative
review_8	hard	negative
review_8	to	negative
review_8	maneuver	negative
review_8	with	negative
review_8	poor	negative
review_8	pickup	negative
review_8	.	negative
review_8	I	positive_other_product
review_8	'd	positive_other_product
review_8	much	positive_other_product
review_8	rather	positive_other_product
review_8	go	positive_other_product
review_8	over	positive_other_product
review_8	the	positive_other_product
review_8	floor	positive_other_product
review_8	with	positive_other_product
review_8	a	positive_other_product
review_8	good	positive_other_product
review_8	vacuum	positive_other_product
review_8	,	positive_other_product
review_8	and	positive_other_product
review_8	then	positive_other_product
review_8	follow	positive_other_product
review_8	with	positive_other_product
review_8	a	positive_other_product
review_8	functional	positive_other_product
review_8	,	positive_other_product
review_8	well-designed	positive_other_product
review_8	good	positive_other_product
review_8	mop	positive_other_product
review_8	-LRB-	positive_other_product
review_8	like	positive_other_product
review_8	the	positive_other_product
review_8	old	positive_other_product
review_8	SteamMop	positive_other_product
review_8	they	positive_other_product
review_8	discontinued	positive_other_product
review_8	-RRB-	positive_other_product
review_8	.	positive_other_product
review_8	These	other
review_8	things	other
review_8	function	other
review_8	better	other
review_8	as	other
review_8	seperate	other
review_8	units	other
review_8	,	other
review_8	which	other
review_8	is	other
review_8	why	other
review_8	there	other
review_8	's	other
review_8	no	other
review_8	washing	other
review_8	machine	other
review_8	that	other
review_8	's	other
review_8	also	other
review_8	a	other
review_8	dryer	other
review_8	.	other
review_8	The	negative
review_8	Flip-It	negative
review_8	is	negative
review_8	a	negative
review_8	very	negative
review_8	loud	negative
review_8	machine	negative
review_8	--	negative
review_8	so	negative
review_8	loud	negative
review_8	,	negative
review_8	that	negative
review_8	I	negative
review_8	did	negative
review_8	n't	negative
review_8	hear	negative
review_8	my	negative
review_8	phone	negative
review_8	ring	negative
review_8	in	negative
review_8	the	negative
review_8	same	negative
review_8	room	negative
review_8	.	negative
review_8	This	negative
review_8	makes	negative
review_8	it	negative
review_8	difficult	negative
review_8	to	negative
review_8	listen	negative
review_8	for	negative
review_8	my	negative
review_8	3	negative
review_8	children	negative
review_8	,	negative
review_8	too	negative
review_8	.	negative
review_8	It	negative
review_8	's	negative
review_8	difficult	negative
review_8	to	negative
review_8	push	negative
review_8	and	negative
review_8	feels	negative
review_8	like	negative
review_8	it	negative
review_8	's	negative
review_8	gripping	negative
review_8	to	negative
review_8	the	negative
review_8	floor	negative
review_8	.	negative
review_8	It	negative
review_8	does	negative
review_8	n't	negative
review_8	fit	negative
review_8	into	negative
review_8	any	negative
review_8	tight	negative
review_8	places	negative
review_8	or	negative
review_8	under	negative
review_8	any	negative
review_8	low	negative
review_8	chairs\/cabinets	negative
review_8	with	negative
review_8	it	negative
review_8	's	negative
review_8	big	negative
review_8	fat	negative
review_8	part-vacuum	negative
review_8	head	negative
review_8	.	negative
review_8	And	negative
review_8	,	negative
review_8	when	negative
review_8	you	negative
review_8	`	negative
review_8	re	negative
review_8	finished	negative
review_8	,	negative
review_8	it	negative
review_8	's	negative
review_8	a	negative
review_8	pain	negative
review_8	to	negative
review_8	clean	negative
review_8	out	negative
review_8	the	negative
review_8	nozzle	negative
review_8	and	negative
review_8	the	negative
review_8	filter	negative
review_8	-LRB-	negative
review_8	which	negative
review_8	you	negative
review_8	`	negative
review_8	re	negative
review_8	supposed	negative
review_8	to	negative
review_8	keep	negative
review_8	dry	negative
review_8	somehow	negative
review_8	-RRB-	negative
review_8	so	negative
review_8	you	negative
review_8	can	negative
review_8	look	negative
review_8	forward	negative
review_8	to	negative
review_8	a	negative
review_8	second	negative
review_8	job	negative
review_8	once	negative
review_8	you	negative
review_8	`	negative
review_8	ve	negative
review_8	finished	negative
review_8	the	negative
review_8	job	negative
review_8	of	negative
review_8	cleaning	negative
review_8	your	negative
review_8	floors	negative
review_8	.	negative
review_8	And	negative
review_8	,	negative
review_8	because	negative
review_8	of	negative
review_8	the	negative
review_8	"	negative
review_8	flip	negative
review_8	it	negative
review_8	"	negative
review_8	back	negative
review_8	and	negative
review_8	forth	negative
review_8	design	negative
review_8	,	negative
review_8	the	negative
review_8	thing	negative
review_8	has	negative
review_8	no	negative
review_8	equilibrium	negative
review_8	.	negative
review_8	.	negative
review_8	.	negative
review_8	...	negative
review_8	it	negative
review_8	fell	negative
review_8	to	negative
review_8	the	negative
review_8	floor	negative
review_8	at	negative
review_8	least	negative
review_8	3	negative
review_8	times	negative
review_8	,	negative
review_8	even	negative
review_8	when	negative
review_8	I	negative
review_8	was	negative
review_8	so	negative
review_8	careful	negative
review_8	to	negative
review_8	rest	negative
review_8	it	negative
review_8	against	negative
review_8	something	negative
review_8	.	negative
review_8	.	negative
review_8	.	negative
review_8	...	negative
review_8	once	negative
review_8	when	negative
review_8	this	negative
review_8	happened	negative
review_8	,	negative
review_8	the	negative
review_8	"	negative
review_8	dirty	negative
review_8	water	negative
review_8	"	negative
review_8	recovery	negative
review_8	tank	negative
review_8	hit	negative
review_8	the	negative
review_8	floor	negative
review_8	,	negative
review_8	fell	negative
review_8	off	negative
review_8	the	negative
review_8	machine	negative
review_8	and	negative
review_8	spilled	negative
review_8	the	negative
review_8	dirty	negative
review_8	water	negative
review_8	all	negative
review_8	over	negative
review_8	my	negative
review_8	just-cleaned	negative
review_8	floor	negative
review_8	.	negative
review_8	A	negative
review_8	true	negative
review_8	nightmare	negative
review_8	.	negative
review_8	I	negative_other_product
review_8	bought	negative_other_product
review_8	this	negative_other_product
review_8	product	negative_other_product
review_8	because	negative_other_product
review_8	I	negative_other_product
review_8	could	negative_other_product
review_8	no	negative_other_product
review_8	longer	negative_other_product
review_8	buy	negative_other_product
review_8	replacement	negative_other_product
review_8	filters\/pads	negative_other_product
review_8	for	negative_other_product
review_8	my	negative_other_product
review_8	Bissell	negative_other_product
review_8	SteamMop	negative_other_product
review_8	,	other
review_8	and	positive
review_8	I	positive
review_8	thought	positive
review_8	I	positive
review_8	had	positive
review_8	better	positive
review_8	give	positive
review_8	the	positive
review_8	latest	positive
review_8	and	positive
review_8	greatest	positive
review_8	a	positive
review_8	try	positive
review_8	,	other
review_8	but	negative
review_8	,	negative
review_8	sadly	negative
review_8	,	negative
review_8	I	negative
review_8	was	negative
review_8	disappointed	negative
review_8	.	negative
review_8	I	negative
review_8	do	negative
review_8	n't	negative
review_8	review	negative
review_8	things	negative
review_8	often	negative
review_8	,	negative
review_8	but	negative
review_8	I	negative
review_8	felt	negative
review_8	a	negative
review_8	responsibility	negative
review_8	to	negative
review_8	warn	negative
review_8	others	negative
review_8	out	negative
review_8	there	negative
review_8	who	negative
review_8	are	negative
review_8	shopping	negative
review_8	for	negative
review_8	a	negative
review_8	good	negative
review_8	mop	negative
review_8	to	negative
review_8	keep	negative
review_8	their	negative
review_8	homes	negative
review_8	clean	negative
review_8	.	negative
review_8	This	negative
review_8	contraption	negative
review_8	is	negative
review_8	not	negative
review_8	your	negative
review_8	answer	negative
review_8	.	negative
review_8	On	positive_other_product
review_8	a	positive_other_product
review_8	side	positive_other_product
review_8	note	positive_other_product
review_8	,	positive_other_product
review_8	I	positive_other_product
review_8	wrote	positive_other_product
review_8	to	positive_other_product
review_8	Bissell	positive_other_product
review_8	to	positive_other_product
review_8	bring	positive_other_product
review_8	back	positive_other_product
review_8	the	positive_other_product
review_8	SteamMop	positive_other_product
review_8	-LRB-	positive_other_product
review_8	what	positive_other_product
review_8	an	positive_other_product
review_8	excellent	positive_other_product
review_8	product	positive_other_product
review_8	-RRB-	positive_other_product
review_8	,	positive_other_product
review_8	so	positive_other_product
review_8	I	positive_other_product
review_8	'm	positive_other_product
review_8	hoping	positive_other_product
review_8	that	positive_other_product
review_8	they	positive_other_product
review_8	will	positive_other_product
review_8	one	positive_other_product
review_8	day	positive_other_product
review_9	B0002IG4U0	other
review_9	:	other
review_9	bought_it	other
review_9	,	other
review_9	_	other
review_9	tried_it	other
review_9	,	other
review_9	_	other
review_9	returned_it	other
review_9	:	other
review_9	bridget_m	other
review_9	.	other
review_9	_	other
review_9	musolino	other
review_9	314214	other
review_9	B0002IG4U0	other
review_9	Bissell	other
review_9	5200	other
review_9	Flip-It	other
review_9	Bare	other
review_9	Floor	other
review_9	Cleaner	other
review_9	:	other
review_9	Kitchen	other
review_9	&	other
review_9	Housewares	other
review_9	kitchen	other
review_9	&	other
review_9	housewares	other
review_9	kitchen	other
review_9	&	other
review_9	housewares	other
review_9	6	other
review_9	of	other
review_9	6	other
review_9	1.0	other
review_9	Bought	other
review_9	it	other
review_9	,	other
review_9	tried	other
review_9	it	other
review_9	,	other
review_9	returned	other
review_9	it	other
review_9	July	other
review_9	27	other
review_9	,	other
review_9	2006	other
review_9	Bridget	other
review_9	M	other
review_9	.	other
review_9	Musolino	other
review_9	One	positive
review_9	might	positive
review_9	imagine	positive
review_9	that	positive
review_9	the	positive
review_9	whole	positive
review_9	concept	positive
review_9	of	positive
review_9	vacuuming-flip-mopping	positive
review_9	is	positive
review_9	progressive	positive
review_9	in	positive
review_9	some	positive
review_9	way	positive
review_9	,	other
review_9	but	negative
review_9	it	negative
review_9	really	negative
review_9	does	negative
review_9	not	negative
review_9	make	negative
review_9	the	negative
review_9	job	negative
review_9	of	negative
review_9	cleaning	negative
review_9	the	negative
review_9	floor	negative
review_9	easier	negative
review_9	.	negative
review_9	Especially	negative
review_9	when	negative
review_9	the	negative
review_9	product	negative
review_9	is	negative
review_9	heavy	negative
review_9	and	negative
review_9	hard	negative
review_9	to	negative
review_9	maneuver	negative
review_9	with	negative
review_9	poor	negative
review_9	pickup	negative
review_9	.	negative
review_9	I	negative
review_9	'd	negative
review_9	much	negative
review_9	rather	negative
review_9	go	negative
review_9	over	negative
review_9	the	negative
review_9	floor	negative
review_9	with	negative
review_9	a	negative
review_9	good	negative
review_9	vacuum	negative
review_9	,	negative
review_9	and	negative
review_9	then	negative
review_9	follow	negative
review_9	with	negative
review_9	a	negative
review_9	functional	negative
review_9	,	negative
review_9	well-designed	negative
review_9	good	negative
review_9	mop	negative
review_9	-LRB-	negative
review_9	like	negative
review_9	the	negative
review_9	old	negative
review_9	SteamMop	negative
review_9	they	negative
review_9	discontinued	negative
review_9	-RRB-	negative
review_9	.	negative
review_9	These	negative
review_9	things	negative
review_9	function	negative
review_9	better	negative
review_9	as	negative
review_9	seperate	negative
review_9	units	negative
review_9	,	negative
review_9	which	negative
review_9	is	negative
review_9	why	negative
review_9	there	negative
review_9	's	negative
review_9	no	negative
review_9	washing	negative
review_9	machine	negative
review_9	that	negative
review_9	's	negative
review_9	also	negative
review_9	a	negative
review_9	dryer	negative
review_9	.	negative
review_9	The	negative
review_9	Flip-It	negative
review_9	is	negative
review_9	a	negative
review_9	very	negative
review_9	loud	negative
review_9	machine	negative
review_9	--	negative
review_9	so	negative
review_9	loud	negative
review_9	,	negative
review_9	that	negative
review_9	I	negative
review_9	did	negative
review_9	n't	negative
review_9	hear	negative
review_9	my	negative
review_9	phone	negative
review_9	ring	negative
review_9	in	negative
review_9	the	negative
review_9	same	negative
review_9	room	negative
review_9	.	negative
review_9	This	negative
review_9	makes	negative
review_9	it	negative
review_9	difficult	negative
review_9	to	negative
review_9	listen	negative
review_9	for	negative
review_9	my	negative
review_9	3	negative
review_9	children	negative
review_9	,	negative
review_9	too	negative
review_9	.	negative
review_9	It	negative
review_9	's	negative
review_9	difficult	negative
review_9	to	negative
review_9	push	negative
review_9	and	negative
review_9	feels	negative
review_9	like	negative
review_9	it	negative
review_9	's	negative
review_9	gripping	negative
review_9	to	negative
review_9	the	negative
review_9	floor	negative
review_9	.	negative
review_9	It	negative
review_9	does	negative
review_9	n't	negative
review_9	fit	negative
review_9	into	negative
review_9	any	negative
review_9	tight	negative
review_9	places	negative
review_9	or	negative
review_9	under	negative
review_9	any	negative
review_9	low	negative
review_9	chairs\/cabinets	negative
review_9	with	negative
review_9	it	negative
review_9	's	negative
review_9	big	negative
review_9	fat	negative
review_9	part-vacuum	negative
review_9	head	negative
review_9	.	negative
review_9	And	negative
review_9	,	negative
review_9	when	negative
review_9	you	negative
review_9	`	negative
review_9	re	negative
review_9	finished	negative
review_9	,	negative
review_9	it	negative
review_9	's	negative
review_9	a	negative
review_9	pain	negative
review_9	to	negative
review_9	clean	negative
review_9	out	negative
review_9	the	negative
review_9	nozzle	negative
review_9	and	negative
review_9	the	negative
review_9	filter	negative
review_9	-LRB-	negative
review_9	which	negative
review_9	you	negative
review_9	`	negative
review_9	re	negative
review_9	supposed	negative
review_9	to	negative
review_9	keep	negative
review_9	dry	negative
review_9	somehow	negative
review_9	-RRB-	negative
review_9	so	negative
review_9	you	negative
review_9	can	negative
review_9	look	negative
review_9	forward	negative
review_9	to	negative
review_9	a	negative
review_9	second	negative
review_9	job	negative
review_9	once	negative
review_9	you	negative
review_9	`	negative
review_9	ve	negative
review_9	finished	negative
review_9	the	negative
review_9	job	negative
review_9	of	negative
review_9	cleaning	negative
review_9	your	negative
review_9	floors	negative
review_9	.	negative
review_9	And	negative
review_9	,	negative
review_9	because	negative
review_9	of	negative
review_9	the	negative
review_9	"	negative
review_9	flip	negative
review_9	it	negative
review_9	"	negative
review_9	back	negative
review_9	and	negative
review_9	forth	negative
review_9	design	negative
review_9	,	negative
review_9	the	negative
review_9	thing	negative
review_9	has	negative
review_9	no	negative
review_9	equilibrium	negative
review_9	.	negative
review_9	.	negative
review_9	.	negative
review_9	...	negative
review_9	it	negative
review_9	fell	negative
review_9	to	negative
review_9	the	negative
review_9	floor	negative
review_9	at	negative
review_9	least	negative
review_9	3	negative
review_9	times	negative
review_9	,	negative
review_9	even	negative
review_9	when	negative
review_9	I	negative
review_9	was	negative
review_9	so	negative
review_9	careful	negative
review_9	to	negative
review_9	rest	negative
review_9	it	negative
review_9	against	negative
review_9	something	negative
review_9	.	negative
review_9	.	negative
review_9	.	negative
review_9	...	negative
review_9	once	negative
review_9	when	negative
review_9	this	negative
review_9	happened	negative
review_9	,	negative
review_9	the	negative
review_9	"	negative
review_9	dirty	negative
review_9	water	negative
review_9	"	negative
review_9	recovery	negative
review_9	tank	negative
review_9	hit	negative
review_9	the	negative
review_9	floor	negative
review_9	,	negative
review_9	fell	negative
review_9	off	negative
review_9	the	negative
review_9	machine	negative
review_9	and	negative
review_9	spilled	negative
review_9	the	negative
review_9	dirty	negative
review_9	water	negative
review_9	all	negative
review_9	over	negative
review_9	my	negative
review_9	just-cleaned	negative
review_9	floor	negative
review_9	.	negative
review_9	A	negative
review_9	true	negative
review_9	nightmare	negative
review_9	.	negative
review_9	I	negative_other_product
review_9	bought	negative_other_product
review_9	this	negative_other_product
review_9	product	negative_other_product
review_9	because	negative_other_product
review_9	I	negative_other_product
review_9	could	negative_other_product
review_9	no	negative_other_product
review_9	longer	negative_other_product
review_9	buy	negative_other_product
review_9	replacement	negative_other_product
review_9	filters\/pads	negative_other_product
review_9	for	negative_other_product
review_9	my	negative_other_product
review_9	Bissell	negative_other_product
review_9	SteamMop	negative_other_product
review_9	,	negative_other_product
review_9	and	positive
review_9	I	positive
review_9	thought	positive
review_9	I	positive
review_9	had	positive
review_9	better	positive
review_9	give	positive
review_9	the	positive
review_9	latest	positive
review_9	and	positive
review_9	greatest	positive
review_9	a	positive
review_9	try	positive
review_9	,	other
review_9	but	negative
review_9	,	negative
review_9	sadly	negative
review_9	,	negative
review_9	I	negative
review_9	was	negative
review_9	disappointed	negative
review_9	.	negative
review_9	I	negative
review_9	do	negative
review_9	n't	negative
review_9	review	negative
review_9	things	negative
review_9	often	negative
review_9	,	negative
review_9	but	negative
review_9	I	negative
review_9	felt	negative
review_9	a	negative
review_9	responsibility	negative
review_9	to	negative
review_9	warn	negative
review_9	others	negative
review_9	out	negative
review_9	there	negative
review_9	who	negative
review_9	are	negative
review_9	shopping	negative
review_9	for	negative
review_9	a	negative
review_9	good	negative
review_9	mop	negative
review_9	to	negative
review_9	keep	negative
review_9	their	negative
review_9	homes	negative
review_9	clean	negative
review_9	.	negative
review_9	This	negative
review_9	contraption	negative
review_9	is	negative
review_9	not	negative
review_9	your	negative
review_9	answer	negative
review_9	.	negative
review_9	On	negative
review_9	a	negative
review_9	side	negative
review_9	note	negative
review_9	,	negative
review_9	I	negative
review_9	wrote	negative
review_9	to	negative
review_9	Bissell	negative
review_9	to	negative
review_9	bring	negative
review_9	back	negative
review_9	the	negative
review_9	SteamMop	negative
review_9	-LRB-	negative
review_9	what	negative
review_9	an	negative
review_9	excellent	negative
review_9	product	negative
review_9	-RRB-	negative
review_9	,	negative
review_9	so	negative
review_9	I	negative
review_9	'm	negative
review_9	hoping	negative
review_9	that	negative
review_9	they	negative
review_9	will	negative
review_9	one	negative
review_9	day	negative
review_16	B00006IV4T	other
review_16	:	other
review_16	effective	other
review_16	,	other
review_16	_	other
review_16	but_unergonomic_and_fatiguing	other
review_16	:	other
review_16	david_stewart	other
review_16	_	other
review_16	``	other
review_16	dsjl	other
review_16	"	other
review_16	B00006IV4T	other
review_16	Toastmaster	other
review_16	6102	other
review_16	Electric	other
review_16	Knife	other
review_16	:	other
review_16	Kitchen	other
review_16	&	other
review_16	Housewares	other
review_16	kitchen	other
review_16	&	other
review_16	housewares	other
review_16	8	other
review_16	of	other
review_16	8	other
review_16	2.0	other
review_16	Effective	other
review_16	,	other
review_16	but	other
review_16	unergonomic	other
review_16	and	other
review_16	fatiguing	other
review_16	November	other
review_16	21	other
review_16	,	other
review_16	2005	other
review_16	David	other
review_16	Stewart	other
review_16	"	other
review_16	dsjl	other
review_16	"	other
review_16	Auburn	other
review_16	Hills	other
review_16	,	other
review_16	MI	other
review_16	United	other
review_16	States	other
review_16	Okay	positive
review_16	,	positive
review_16	I	positive
review_16	bought	positive
review_16	for	positive
review_16	the	positive
review_16	price	positive
review_16	.	positive
review_16	And	positive
review_16	it	positive
review_16	is	positive
review_16	effective	positive
review_16	enough	positive
review_16	.	positive
review_16	But	negative
review_16	it	negative
review_16	is	negative
review_16	very	negative
review_16	clumsy	negative
review_16	and	negative
review_16	unergonomic	negative
review_16	,	negative
review_16	so	negative
review_16	that	negative
review_16	after	negative
review_16	a	negative
review_16	couple	negative
review_16	minutes	negative
review_16	of	negative
review_16	use	negative
review_16	it	negative
review_16	is	negative
review_16	difficult	negative
review_16	to	negative
review_16	handle	negative
review_16	any	negative
review_16	longer	negative
review_16	.	negative
review_16	The	negative
review_16	main	negative
review_16	problems	negative
review_16	are	negative
review_16	:	negative
review_16	Balance	negative
review_16	of	negative
review_16	weight	negative
review_16	,	negative
review_16	and	negative
review_16	the	negative
review_16	switch	negative
review_16	.	negative
review_16	First	negative
review_16	,	negative
review_16	the	negative
review_16	switch	negative
review_16	:	negative
