ReviewID	Word	Polarity
review_19	own	positive
review_19	ringtone	positive
review_19	.	positive
review_19	No	negative
review_19	mention	negative
review_19	in	negative
review_19	the	negative
review_19	user	negative
review_19	manual	negative
review_19	.	negative
review_19	Stumbled	negative
review_19	across	negative
review_19	it	negative
review_19	.	negative
review_19	--	negative
review_19	Ringtones	negative
review_19	are	negative
review_19	expensive	negative
review_19	to	negative
review_19	buy	negative
review_19	from	negative
review_19	Cingular	negative
review_19	.	negative
review_19	First	negative
review_19	you	negative
review_19	pay	negative
review_19	for	negative
review_19	the	negative
review_19	ringtone	negative
review_19	and	negative
review_19	then	negative
review_19	you	negative
review_19	pay	negative
review_19	for	negative
review_19	the	negative
review_19	access	negative
review_19	to	negative
review_19	the	negative
review_19	internet	negative
review_19	to	negative
review_19	download	negative
review_19	it	negative
review_19	.	negative
review_19	A	negative
review_19	double	negative
review_19	payment	negative
review_19	.	negative
review_19	The	positive
review_19	saving	positive
review_19	grace	positive
review_19	was	positive
review_19	the	positive
review_19	ability	positive
review_19	to	positive
review_19	send	positive
review_19	the	positive
review_19	ringtones	positive
review_19	to	positive
review_19	myself	positive
review_19	by	other
review_19	searching	other
review_19	for	other
review_19	methods	other
review_19	on	other
review_19	the	other
review_19	internet	other
review_19	.	other
review_19	--	negative
review_19	The	negative
review_19	volume	negative
review_19	was	negative
review_19	always	negative
review_19	frustrating	negative
review_19	.	negative
review_19	I	negative
review_19	was	negative
review_19	unable	negative
review_19	to	negative
review_19	find	negative
review_19	a	negative
review_19	ringtone	negative
review_19	loud	negative
review_19	enough	negative
review_19	so	negative
review_19	that	negative
review_19	i	negative
review_19	could	negative
review_19	hear	negative
review_19	the	negative
review_19	phone	negative
review_19	when	negative
review_19	it	negative
review_19	's	negative
review_19	in	negative
review_19	my	negative
review_19	purse	negative
review_19	.	negative
review_19	Volume	positive
review_19	controls	positive
review_19	are	positive
review_19	easy	positive
review_19	.	positive
review_19	However	negative
review_19	putting	negative
review_19	the	negative
review_19	phone	negative
review_19	on	negative
review_19	vibrate	negative
review_19	was	negative
review_19	buried	negative
review_19	in	negative
review_19	the	negative
review_19	menus	negative
review_19	and	negative
review_19	not	negative
review_19	in	negative
review_19	the	negative
review_19	user	negative
review_19	manual	negative
review_19	.	negative
review_19	Counterbalanced	positive
review_19	by	positive
review_19	the	positive
review_19	ability	positive
review_19	to	positive
review_19	put	positive
review_19	an	positive
review_19	icon	positive
review_19	on	positive
review_19	the	positive
review_19	front	positive
review_19	screen	positive
review_19	so	positive
review_19	i	positive
review_19	could	positive
review_19	easily	positive
review_19	change	positive
review_19	it	positive
review_19	to	positive
review_19	vibrate	positive
review_19	.	positive
review_19	--	negative
review_19	I	negative
review_19	especially	negative
review_19	hate	negative
review_19	how	negative
review_19	loud	negative
review_19	the	negative
review_19	phone	negative
review_19	is	negative
review_19	when	negative
review_19	you	negative
review_19	go	negative
review_19	to	negative
review_19	turn	negative
review_19	it	negative
review_19	off	negative
review_19	in	negative
review_19	a	negative
review_19	theater	negative
review_19	.	negative
review_19	You	negative
review_19	`	negative
review_19	re	negative
review_19	being	negative
review_19	responsible	negative
review_19	and	negative
review_19	the	negative
review_19	phone	negative
review_19	does	negative
review_19	that	negative
review_19	annoying	negative
review_19	Moto	negative
review_19	noise	negative
review_19	.	negative
review_19	It	negative
review_19	's	negative
review_19	only	negative
review_19	silent	negative
review_19	when	negative
review_19	you	negative
review_19	shut	negative
review_19	it	negative
review_19	down	negative
review_19	from	negative
review_19	silent	negative
review_19	ringing	negative
review_19	.	negative
review_19	Yet	negative
review_19	to	negative
review_19	set	negative
review_19	it	negative
review_19	on	negative
review_19	silent	negative
review_19	ringing	negative
review_19	using	negative
review_19	the	negative
review_19	side	negative
review_19	buttons	negative
review_19	,	negative
review_19	you	negative
review_19	get	negative
review_19	noisy	negative
review_19	tones	negative
review_19	as	negative
review_19	you	negative
review_19	lower	negative
review_19	the	negative
review_19	volume	negative
review_8	B0001NJFVQ	other
review_8	:	other
review_8	virgin_mobile	other
review_8	=	other
review_8	_	other
review_8	poor_quality_phones	other
review_8	:	other
review_8	hellokittyluver	other
review_8	_	other
review_8	"	other
review_8	hellokittyluver	other
review_8	"	other
review_8	B0001NJFVQ	other
review_8	Audiovox	other
review_8	8610	other
review_8	Vox	other
review_8	Prepaid	other
review_8	Phone	other
review_8	-LRB-	other
review_8	Virgin	other
review_8	Mobile	other
review_8	-RRB-	other
review_8	:	other
review_8	Cell	other
review_8	Phones	other
review_8	&	other
review_8	Service	other
review_8	cell	other
review_8	phones	other
review_8	&	other
review_8	service	other
review_8	10	other
review_8	of	other
review_8	19	other
review_8	2.0	other
review_8	Virgin	other
review_8	Mobile	other
review_8	=	other
review_8	poor	other
review_8	quality	other
review_8	phones	other
review_8	July	other
review_8	22	other
review_8	,	other
review_8	2006	other
review_8	HelloKittyLuver	other
review_8	"	other
review_8	HelloKittyLuver	other
review_8	"	other
review_8	Ny	other
review_8	I	other
review_8	reluctantly	other
review_8	bought	other
review_8	this	other
review_8	phone	other
review_8	because	negative_other_product
review_8	my	negative_other_product
review_8	Kyocera	negative_other_product
review_8	Slider	negative_other_product
review_8	suddenly	negative_other_product
review_8	died	negative_other_product
review_8	on	negative_other_product
review_8	me	negative_other_product
review_8	conveniently	negative_other_product
review_8	3	negative_other_product
review_8	months	negative_other_product
review_8	after	negative_other_product
review_8	VM	negative_other_product
review_8	's	negative_other_product
review_8	warranty	negative_other_product
review_8	was	negative_other_product
review_8	up	negative_other_product
review_8	and	negative_other_product
review_8	i	negative_other_product
review_8	had	negative_other_product
review_8	just	negative_other_product
review_8	purchased	negative_other_product
review_8	a	negative_other_product
review_8	$	negative_other_product
review_8	20	negative_other_product
review_8	phone	negative_other_product
review_8	card	negative_other_product
review_8	+	negative_other_product
review_8	had	negative_other_product
review_8	airtime	negative_other_product
review_8	credits	negative_other_product
review_8	which	negative_other_product
review_8	were	negative_other_product
review_8	not	negative_other_product
review_8	refundable	negative_other_product
review_8	.	negative_other_product
review_8	Now	other
review_8	i	other
review_8	am	other
review_8	not	other
review_8	a	other
review_8	teen	other
review_8	and	other
review_8	my	other
review_8	phone	other
review_8	and	other
review_8	things	other
review_8	do	other
review_8	not	other
review_8	receive	other
review_8	harsh	other
review_8	treatment	negative_other_product
review_8	.	negative_other_product
review_8	My	negative_other_product
review_8	kyocera	negative_other_product
review_8	slider	negative_other_product
review_8	actually	negative_other_product
review_8	looked	negative_other_product
review_8	like	negative_other_product
review_8	new	negative_other_product
review_8	when	negative_other_product
review_8	it	negative_other_product
review_8	died	negative_other_product
review_8	with	negative_other_product
review_8	no	negative_other_product
review_8	scratches	negative_other_product
review_8	what-so-ever	negative_other_product
review_8	so	negative_other_product
review_8	i	negative_other_product
review_8	was	negative_other_product
review_8	pretty	negative_other_product
review_8	upset	other
review_8	.	other
review_8	After	other
review_8	multiple	other
review_8	calls	other
review_8	and	other
review_8	2	other
review_8	emails	other
review_8	to	other
review_8	VM	other
review_8	it	other
review_8	was	other
review_8	pretty	other
review_8	clear	other
review_8	they	other
review_8	were	other
review_8	n't	other
review_8	going	other
review_8	to	other
review_8	do	other
review_8	anything	other
review_8	to	other
review_8	help	other
review_8	.	other
review_8	I	other
review_8	was	other
review_8	offered	other
review_8	a	other
review_8	replacement	other
review_8	slider	other
review_8	at	other
review_8	$	other
review_8	20	other
review_8	.	other
review_8	Obviously	other
review_8	I	other
review_8	did	other
review_8	n't	other
review_8	want	other
review_8	the	other
review_8	same	other
review_8	one	other
review_8	that	other
review_8	could	other
review_8	possibly	other
review_8	die	other
review_8	on	other
review_8	me	other
review_8	after	other
review_8	a	other
review_8	couple	other
review_8	of	other
review_8	months	other
review_8	so	other
review_8	like	other
review_8	i	other
review_8	was	other
review_8	saying	other
review_8	I	other
review_8	had	other
review_8	no	other
review_8	other	other
review_8	recourse	other
review_8	but	other
review_8	to	other
review_8	purchase	other
review_8	this	other
review_8	Audiovox	other
review_8	8610	negative
review_8	.	negative
review_8	By	negative
review_8	the	negative
review_8	way	negative
review_8	AFTER	negative
review_8	I	negative
review_8	PURCHASED	negative
review_8	THE	negative
review_8	PHONE	negative
review_8	AT	negative
review_8	A	negative
review_8	LOCAL	negative
review_8	STORE	negative
review_8	IN	negative
review_8	TOWN	negative
review_8	-LRB-	negative
review_8	when	negative
review_8	i	negative
review_8	called	negative
review_8	to	negative
review_8	activate	negative
review_8	the	negative
review_8	phone	negative
review_8	-RRB-	negative
review_8	they	negative
review_8	have	negative
review_8	the	negative
review_8	nerve	negative
review_8	to	negative
review_8	tell	negative
review_8	me	negative
review_8	that	negative
review_8	I	negative
review_8	could	negative
review_8	`	negative
review_8	ve	negative
review_8	purchased	negative
review_8	the	negative
review_8	same	negative
review_8	8610	negative
review_8	from	negative
review_8	them	negative
review_8	at	negative
review_8	a	negative
review_8	discount	negative
review_8	price	negative
review_8	of	negative
review_8	$	negative
review_8	24.99	negative
review_8	because	negative
review_8	the	negative
review_8	slider	negative
review_8	died	negative
review_8	.	negative
review_8	The	negative
review_8	f	negative
review_8	!	negative
review_8	@	other
review_8	%	other
review_8	ng	other
review_8	idiots	other
review_8	!	other
review_8	HELLO	other
review_8	COULD	other
review_8	YA	other
review_8	NOT	other
review_8	HAVE	other
review_8	TOLD	other
review_8	ME	other
review_8	SOONER	other
review_8	?	other
review_8	?	other
review_8	?	other
review_8	and	other
review_8	after	other
review_8	i	other
review_8	spent	other
review_8	$	other
review_8	50	other
review_8	+	other
review_8	tax	other
review_8	.	other
review_8	sheesh	other
review_8	!	other
review_8	Anyway	negative
review_8	back	negative
review_8	to	negative
review_8	the	negative
review_8	phone	negative
review_8	review	negative
review_8	.	negative
review_8	.	negative
review_8	the	negative
review_8	ringer	negative
review_8	is	negative
review_8	indeed	negative
review_8	low	negative
review_8	as	negative
review_8	others	negative
review_8	have	negative
review_8	reported	negative
review_8	here	negative
review_8	.	negative
review_8	Its	negative
review_8	so	negative
review_8	low	negative
review_8	that	negative
review_8	if	negative
review_8	its	negative
review_8	in	negative
review_8	my	negative
review_8	purse	negative
review_8	i	negative
review_8	ca	negative
review_8	n't	negative
review_8	even	negative
review_8	hear	negative
review_8	it	negative
review_8	!	negative
review_8	WTF	negative
review_8	?	negative
review_8	?	negative
review_8	?	negative
review_8	Also	negative
review_8	the	negative
review_8	battery	negative
review_8	life	negative
review_8	sucks	negative
review_8	,	negative
review_8	no	negative
review_8	sooner	negative
review_8	does	negative
review_8	the	negative
review_8	thing	negative
review_8	ring	negative
review_8	and	negative
review_8	the	negative
review_8	batteries	negative
review_8	at	negative
review_8	half	negative
review_8	.	negative
review_8	It	negative
review_8	also	negative
review_8	doesnt	negative
review_8	get	negative
review_8	good	negative
review_8	service	negative
review_8	with	negative
review_8	the	negative
review_8	VM\/Sprint	negative
review_8	network	negative
review_8	,	negative
review_8	my	negative
review_8	slider	negative
review_8	had	negative
review_8	xcellent	negative
review_8	service	negative
review_8	w\/it	negative
review_8	despite	negative
review_8	everything	negative
review_8	and	negative
review_8	rarely	negative
review_8	if	negative
review_8	ever	negative
review_8	dropped	negative
review_8	calls	negative
review_8	.	negative
review_8	So	negative
review_8	I	negative
review_8	`	negative
review_8	ve	negative
review_8	had	negative
review_8	it	negative
review_8	5	negative
review_8	days	negative
review_8	and	negative
review_8	I	negative
review_8	'm	negative
review_8	considering	negative
review_8	attempting	negative
review_8	to	negative
review_8	bring	negative
review_8	it	negative
review_8	back	negative
review_8	where	negative
review_8	I	negative
review_8	purchased	negative
review_8	it	negative
review_8	from	negative
review_8	.	negative
review_8	However	negative
review_8	i	negative
review_8	do	negative
review_8	n't	negative
review_8	want	negative
review_8	to	negative
review_8	buy	negative
review_8	an	negative
review_8	expensive	negative
review_8	phone	negative
review_8	from	negative
review_8	VM	negative
review_8	because	negative
review_8	I	negative
review_8	'm	negative
review_8	seriously	negative
review_8	reconsidering	negative
review_8	continuing	negative
review_8	w\/them	negative
review_8	.	negative
review_8	The	negative
review_8	way	negative
review_8	I	negative
review_8	see	negative
review_8	it	negative
review_8	VM	negative
review_8	leaves	negative
review_8	alot	negative
review_8	to	negative
review_8	be	negative
review_8	desired	negative
review_8	with	negative
review_8	the	negative
review_8	quality	negative
review_8	of	negative
review_8	phones	negative
review_8	they	negative
review_8	sell	negative
review_8	+	negative
review_8	they	negative
review_8	are	negative
review_8	expensive	other
review_8	.	other
review_8	I	other
review_8	am	other
review_8	a	other
review_8	lite	other
review_8	user	other
review_8	but	other
review_8	if	other
review_8	you	other
review_8	talk	other
review_8	slightly	other
review_8	more	other
review_8	than	other
review_8	usual	other
review_8	you	other
review_8	end	other
review_8	up	other
review_8	feeling	other
review_8	it	other
review_8	wallet	other
review_8	-	other
review_8	wise	negative
review_8	.	negative
review_8	Prior	negative
review_8	to	negative
review_8	these	negative
review_8	issues	negative
review_8	I	negative
review_8	was	negative
review_8	a	negative
review_8	happy	negative
review_8	VM	negative
review_8	customer	negative
review_8	but	negative
review_8	not	negative
review_8	anymore	negative
review_8	.	negative
review_9	B000KJS8CI	other
review_9	:	other
review_9	the_more_i_use_it_the_less_i_like_it	other
review_9	.	other
review_9	:	other
review_9	g	other
review_9	.	other
review_9	_	other
review_9	sumner	other
review_9	B000KJS8CI	other
review_9	Samsung	other
review_9	Blackjack	other
review_9	Smartphone	other
review_9	-LRB-	other
review_9	at	other
review_9	&	other
review_9	t\/Cingular	other
review_9	-RRB-	other
review_9	:	other
review_9	Cell	other
review_9	Phones	other
review_9	&	other
review_9	Service	other
review_9	cell	other
review_9	phones	other
review_9	&	other
review_9	service	other
review_9	19	other
review_9	of	other
review_9	24	other
review_9	2.0	other
review_9	The	other
review_9	more	other
review_9	I	other
review_9	use	other
review_9	it	other
review_9	the	other
review_9	less	other
review_9	I	other
review_9	like	other
review_9	it	other
review_9	.	other
review_9	March	other
review_9	13	other
review_9	,	other
review_9	2007	other
review_9	G	other
review_9	.	other
review_9	Sumner	other
review_9	Seattle	other
review_9	,	other
review_9	WA	other
review_9	United	other
review_9	States	other
review_9	I	other
review_9	`	other
review_9	ve	other
review_9	had	other
review_9	this	other
review_9	thing	other
review_9	for	other
review_9	two	other
review_9	weeks	other
review_9	.	other
review_9	Coming	negative
review_9	from	negative
review_9	the	negative
review_9	Blackberry	negative
review_9	8700c	negative
review_9	,	negative
review_9	this	negative
review_9	phone	negative
review_9	is	negative
review_9	a	negative
review_9	big	negative
review_9	disappointment	negative
review_9	.	negative
review_9	Work	negative
review_9	issued	negative
review_9	this	negative
review_9	and	negative
review_9	took	negative
review_9	away	negative
review_9	the	negative
review_9	Blackberry	negative
review_9	and	negative
review_9	I	negative
review_9	'm	negative
review_9	stuck	negative
review_9	with	negative
review_9	it	negative
review_9	.	negative
review_9	All	negative
review_9	I	negative
review_9	can	negative
review_9	do	negative
review_9	is	negative
review_9	whine	negative
review_9	on	negative
review_9	the	negative
review_9	Internet	negative
review_9	,	negative
review_9	so	negative
review_9	here	negative
review_9	it	negative
review_9	goes	negative
review_9	.	negative
review_9	The	negative
review_9	more	negative
review_9	I	negative
review_9	use	negative
review_9	the	negative
review_9	thing	negative
review_9	the	negative
review_9	less	negative
review_9	I	negative
review_9	like	negative
review_9	it	negative
review_9	.	negative
review_9	Here	other
review_9	's	other
review_9	my	other
review_9	list	other
review_9	,	other
review_9	good	positive
review_9	and	negative
review_9	bad	negative
review_9	.	negative
review_9	\*	negative
review_9	Battery	negative
review_9	life	negative
review_9	-	negative
review_9	attrocious	negative
review_9	.	negative
review_9	Use	negative
review_9	the	negative
review_9	extended	negative
review_9	battery	negative
review_9	,	negative
review_9	throw	negative
review_9	away	negative
review_9	the	negative
review_9	standard	negative
review_9	one	negative
review_9	.	negative
review_9	Trust	negative
review_9	me	negative
review_9	.	negative
review_9	Grade	negative
review_9	:	negative
review_9	D	negative
review_9	.	negative
review_9	\*	negative
review_9	Navigation	negative
review_9	-	negative
review_9	cumbersome	negative
review_9	.	negative
review_9	The	negative
review_9	keys	negative
review_9	are	negative
review_9	too	negative
review_9	small	negative
review_9	,	negative
review_9	the	negative
review_9	5-way	negative
review_9	nav	negative
review_9	with	negative
review_9	buttons	negative
review_9	get	negative
review_9	pressed	negative
review_9	accidentally	negative
review_9	.	negative
review_9	Workable	positive
review_9	if	positive
review_9	you	positive
review_9	do	positive
review_9	n't	positive
review_9	have	positive
review_9	huge	positive
review_9	hands	positive
review_9	.	positive
review_9	Grade	positive
review_9	:	positive
review_9	B	positive
review_9	\*	negative
review_9	Windows	negative
review_9	Mobile	negative
review_9	-	negative
review_9	I	negative
review_9	hate	negative
review_9	it	negative
review_9	.	negative
review_9	Why	negative
review_9	do	negative
review_9	applications	negative
review_9	not	negative
review_9	quit	negative
review_9	when	negative
review_9	you	negative
review_9	end	negative
review_9	them	negative
review_9	?	negative
review_9	Instead	negative
review_9	they	negative
review_9	stay	negative
review_9	memory	negative
review_9	resident	negative
review_9	and	negative
review_9	you	negative
review_9	have	negative
review_9	to	negative
review_9	manually	negative
review_9	cancel	negative
review_9	them	negative
review_9	using	negative
review_9	the	negative
review_9	task	negative
review_9	manager	negative
review_9	.	negative
review_9	The	negative
review_9	menu	negative
review_9	is	negative
review_9	pre-loaded	negative
review_9	with	negative
review_9	goodies	negative
review_9	to	negative
review_9	buy	negative
review_9	from	negative
review_9	Cingular	negative
review_9	,	negative
review_9	how	negative
review_9	convenient	negative
review_9	.	negative
review_9	Grade	negative
review_9	:	negative
review_9	C	negative
review_9	+	negative
review_9	if	negative
review_9	you	negative
review_9	bother	negative
review_9	to	negative
review_9	learn	negative
review_9	the	negative
review_9	shortcut	negative
review_9	keys	negative
review_9	.	negative
review_9	\*	negative
review_9	Java	negative
review_9	is	negative
review_9	broken	negative
review_9	,	negative
review_9	Google	negative
review_9	email	negative
review_9	does	negative
review_9	n't	negative
review_9	work	negative
review_9	.	negative
review_9	Maps	positive
review_9	DOES	positive
review_9	work	positive
review_9	with	positive
review_9	the	positive
review_9	new	positive
review_9	version	positive
review_9	,	positive
review_9	thankfully	positive
review_9	.	positive
review_9	Grade	negative
review_9	:	negative
review_9	C	negative
review_9	.	negative
review_9	\*	negative
review_9	No	negative
review_9	standard	negative
review_9	headphone	negative
review_9	jack	negative
review_9	.	negative
review_9	HELLO	negative
review_9	?	negative
review_9	?	negative
review_9	This	negative
review_9	is	negative
review_9	suppose	negative
review_9	to	negative
review_9	be	negative
review_9	an	negative
review_9	MP3	negative
review_9	player	negative
review_9	,	negative
review_9	right	negative
review_9	?	negative
review_9	Somebody	negative
review_9	explain	negative
review_9	to	negative
review_9	me	negative
review_9	why	negative
review_9	this	negative
review_9	is	negative
review_9	OK	negative
review_9	.	negative
review_9	Grade	negative
review_9	:	negative
review_9	F	negative
review_9	.	negative
review_9	\*	positive
review_9	Phone	positive
review_9	quality	positive
review_9	-	positive
review_9	Grade	positive
review_9	A	positive
review_9	.	positive
review_9	Yes	positive
review_9	,	positive
review_9	they	positive
review_9	did	positive
review_9	something	positive
review_9	right	positive
review_9	.	positive
review_9	The	positive
review_9	phone	positive
review_9	works	positive
review_9	great	positive
review_9	,	positive
review_9	reception	positive
review_9	is	positive
review_9	great	positive
review_9	,	positive
review_9	speakerphone	positive
review_9	is	positive
review_9	great	positive
review_9	.	positive
review_9	Bluetooth	positive
review_9	is	positive
review_9	great	positive
review_9	.	positive
review_9	\*	positive
review_9	Outlook	positive
review_9	&	positive
review_9	email	positive
review_9	-	positive
review_9	This	positive
review_9	is	positive
review_9	workable	positive
review_9	,	other
review_9	but	negative
review_9	difficult	negative
review_9	.	negative
review_9	You	positive
review_9	can	positive
review_9	write	positive
review_9	an	positive
review_9	email	positive
review_9	,	positive
review_9	you	positive
review_9	can	positive
review_9	edit	positive
review_9	your	positive
review_9	schedule	positive
review_9	and	positive
review_9	tasks	positive
review_9	,	positive
review_9	but	negative
review_9	it	negative
review_9	's	negative
review_9	not	negative
review_9	easy	negative
review_9	.	negative
review_9	If	negative
review_9	Blackberry	negative
review_9	gets	negative
review_9	and	negative
review_9	"	negative
review_9	A	negative
review_9	"	negative
review_9	-LRB-	negative
review_9	and	negative
review_9	it	negative
review_9	does	negative
review_9	-RRB-	negative
review_9	,	negative
review_9	Blackjack	negative
review_9	gets	negative
review_9	a	negative
review_9	C	negative
review_9	.	negative
review_9	It	negative
review_9	does	negative
review_9	n't	negative
review_9	synch	negative
review_9	notes	negative
review_9	,	negative
review_9	so	negative
review_9	if	negative
review_9	you	negative
review_9	`	negative
review_9	re	negative
review_9	an	negative
review_9	Outlook	negative
review_9	Notes	negative
review_9	person	negative
review_9	you	negative
review_9	`	negative
review_9	re	negative
review_9	just	negative
review_9	left	negative
review_9	out	negative
review_9	,	negative
review_9	sorry	negative
review_9	.	negative
review_9	Why	negative
review_9	?	negative
review_9	?	negative
review_9	\*	positive
review_9	Hardware	positive
review_9	quality	positive
review_9	-	positive
review_9	Very	positive
review_9	good	positive
review_9	,	positive
review_9	B	positive
review_9	+	positive
review_9	.	positive
review_9	The	positive
review_9	thing	positive
review_9	really	positive
review_9	feels	positive
review_9	solidly	positive
review_9	built	positive
review_9	.	positive
review_9	The	positive
review_9	screen	positive
review_9	is	positive
review_9	vibrant	positive
review_9	and	positive
review_9	attractive	positive
review_9	.	positive
review_9	The	positive
review_9	camera	positive
review_9	seems	positive
review_9	to	positive
review_9	work	positive
review_9	fine	positive
review_9	,	positive
review_9	although	positive
review_9	I	positive
review_9	may	positive
review_9	use	positive
review_9	it	positive
review_9	twice	positive
review_9	per	positive
review_9	year	positive
review_9	.	positive
review_9	In	positive_other_product
review_9	short	positive_other_product
review_9	,	positive_other_product
review_9	if	positive_other_product
review_9	you	positive_other_product
review_9	really	positive_other_product
review_9	want	positive_other_product
review_9	to	positive_other_product
review_9	get	positive_other_product
review_9	work	positive_other_product
review_9	done	positive_other_product
review_9	on	positive_other_product
review_9	your	positive_other_product
review_9	phone	positive_other_product
review_9	get	positive_other_product
review_9	a	positive_other_product
review_9	Blackberry	positive_other_product
review_9	.	positive_other_product
review_9	If	negative
review_9	you	negative
review_9	want	negative
review_9	a	negative
review_9	phone	negative
review_9	that	negative
review_9	does	negative
review_9	a	negative
review_9	lot	negative
review_9	of	negative
review_9	things	negative
review_9	poorly	negative
review_9	but	positive
review_9	looks	positive
review_9	nice	positive
review_9	,	other
review_9	this	other
review_9	could	other
review_9	be	other
review_9	the	other
review_9	one	other
review_9	for	other
review_9	you	other
review_9	.	other
review_16	B000E84CQQ	other
review_16	:	other
review_16	just_looks_fancy	other
review_16	,	other
review_16	_	other
review_16	other_than_that	other
review_16	.	other
review_16	.	other
review_16	.	other
review_16	:	other
review_16	vladi	other
review_16	430807	other
review_16	B000E84CQQ	other
review_16	Samsung	other
review_16	t809	other
review_16	Phone	other
review_16	-LRB-	other
review_16	T-Mobile	other
review_16	-RRB-	other
review_16	:	other
review_16	Cell	other
review_16	Phones	other
review_16	&	other
review_16	Service	other
review_16	cell	other
review_16	phones	other
review_16	&	other
review_16	service	other
review_16	cell	other
review_16	phones	other
review_16	&	other
review_16	service	other
review_16	2.0	other
review_16	Just	other
review_16	looks	other
review_16	fancy	other
review_16	,	other
review_16	other	other
review_16	than	other
review_16	that	other
review_16	.	other
review_16	.	other
review_16	.	other
review_16	October	other
review_16	19	other
review_16	,	other
review_16	2006	other
review_16	Vladi	other
review_16	Toledo	other
review_16	,	other
review_16	OH	other
review_16	USA	other
review_16	I	positive
review_16	got	positive
review_16	this	positive
review_16	phone	positive
review_16	basically	positive
review_16	for	positive
review_16	free	positive
review_16	,	other
review_16	but	negative
review_16	even	negative
review_16	taking	negative
review_16	that	negative
review_16	into	negative
review_16	account	negative
review_16	,	negative
review_16	I	negative
review_16	'm	negative
review_16	pretty	negative
review_16	disappointed	negative
review_16	with	negative
review_16	the	negative
review_16	phone	negative
review_16	.	negative
review_16	This	negative
review_16	is	negative
review_16	my	negative
review_16	first	negative
review_16	Samsung	negative
review_16	and	negative
review_16	,	negative
review_16	I	negative
review_16	'm	negative
review_16	pretty	negative
review_16	sure	negative
review_16	,	negative
review_16	my	negative
review_16	last	negative
review_16	one	negative
review_16	!	negative
review_16	I	positive_other_product
review_16	owned	positive_other_product
review_16	a	positive_other_product
review_16	Nokia	positive_other_product
review_16	before	positive_other_product
review_16	and	positive_other_product
review_16	I	positive_other_product
review_16	regret	positive_other_product
review_16	that	positive_other_product
review_16	I	positive_other_product
review_16	"	positive_other_product
review_16	betrayed	positive_other_product
review_16	"	positive_other_product
review_16	it	positive_other_product
review_16	.	positive_other_product
review_16	From	positive_other_product
review_16	now	positive_other_product
review_16	I	positive_other_product
review_16	would	positive_other_product
review_16	n't	positive_other_product
review_16	get	positive_other_product
review_16	anything	positive_other_product
review_16	besides	positive_other_product
review_16	Nokia	positive_other_product
review_16	and	positive_other_product
review_16	in	positive_other_product
review_16	the	positive_other_product
review_16	worst	positive_other_product
review_16	case	positive_other_product
review_16	maybe	positive_other_product
review_16	Sony-Ericsson	positive_other_product
review_16	.	positive_other_product
review_16	So	negative
review_16	here	negative
review_16	is	negative
review_16	a	negative
review_16	short	negative
review_16	list	negative
review_16	of	negative
review_16	those	negative
review_16	"	negative
review_16	little	negative
review_16	things	negative
review_16	"	negative
review_16	that	negative
